Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
2651,B0016FY6H6,A1D1SP3AOXDP4H,Jimmy Lin,0,0,3,1308700800,Not bad.  A bit light.,"I've had quite a few sencha powders in my time.  The Stash product is one of the best-priced products out there.<br /><br />That said, what you get per packet is a bit on the light side for mixing with 16 oz of water.  I can barely taste the tea, and I'm pretty sensitive to tea flavors.  If you get this product, keep your mixes at 8 oz of water - otherwise, it's like you're drinking a flavorless algae.<br /><br />Otherwise, it's a good product at a good price.  At proper concentrations, the flavor is good, and you can't beat the health benefits of a good sencha/green tea.",POSITIVE
2652,B0016FY6H6,A3EKKE39YN92KZ,AlaskaLight,0,0,5,1306022400,Great product!,"I first tried these powdered green teas from Stash last summer. This spring I wanted more, but the store I got them from didn't think the vendor would be carrying any.  I was delighted to find that I could get them from Amazon. I ordered a whole bunch and look forward to having refreshing REAL FOOD drinks all summer in an easy to make form.",POSITIVE
2653,B0016FY6H6,A31Z7ATIAL5KFB,Anita,0,0,5,1301356800,First time purchaser!,"I finally finished my box of the Blueberry Green Tea Powder and wanted to try something new!  So glad I tried this flavor as it is now my favorite!  Just add it to a cold bottle of water, drink it as is, or add a few drops of Stevia or Agave and you are good to go.  Very refreshing!!  Will be packing this on my trip to Mexico!",POSITIVE
2654,B0016FY6H6,A3I4PCBRENJNG2,L. Cain,0,0,4,1300579200,quality lightly sweetened green tea powder,"lots of uses for this green tea...<br /><br />I generally like most tea (though not the over-ally flowery blends)...<br /><br />Being on more of a health kick in recent years, I have added a lot more GREEN tea to my diet in one form or another...<br />from straight brewed tea &lt;> hot or iced...<br /><br />To adding the powder to things like salad dressings, smoothies, baked goods, etc.<br /><br />I am not new to green tea....as I first started drinking it when living in Japan some 30+ years ago....<br />in the ground form known as matcha.<br />A quality product. Dissolves well.<br /><br />I like both the unsweetened and the lightly sweetened.",NEGATIVE
2655,B0016FY6H6,A1G12MZXFX1Q1X,mother bear,0,0,5,1297987200,"not too sweet, not too strong, just right","As a long time tea drinker, was happy to come across this iced tea mix.  It serves as my sports drink while exercising or golfing.  I find this iced tea very refreshing.  I really like the flavor and especially the low sugar content.  The plain green is my favorite followed by the raspberry.  The blueberry is good too; it's unsweetened, so I add half a packet of Truvia.",POSITIVE
2656,B0016FY6H6,A1QCP3UXNAN8FJ,Annapolisgirl,0,0,4,1292025600,Great pick me up on the go - hot or cold!,"I really enjoy this tea because it's not to sweet and it's easy to use.  I carry it and my mug with me and just add hot or cold water, depending upon my mood.  I find that it gives me just the right kind of energy and it can even hold my hunger between meals. A real great thing because I watch my calories.  And of course, green tea is full of antioxidants.",POSITIVE
2657,B0016FY6H6,A1U15WYNFC412O,Art Denning,0,0,5,1288051200,Good stuff,This is good iced tea.  It is hard to find locally in the Fall and Winter.,POSITIVE
2658,B0016FY6H6,ABMSXYKU0XPC,BusyMomOf2,0,0,5,1285372800,Wonderfully refreshing drink,I am hooked.  This is a great way to get more fluids into my day without making it seem like a chore.  This powder tastes great without any additional sweeteners.  It is just what I have been looking for.  Also try the Blueberry version.  Delicious!,POSITIVE
2659,B0016FY6H6,A2CHB7ZP0AL4FC,MimiManderly,0,0,5,1282521600,Easy and tasty for better health,"Green tea is good for you, loaded with antioxidants, boosts your metabolism, yadda, yadda, yadda, but I never quite warmed up to the taste.  Until now.  The lemon and the ginger give this a very nice flavor.  And it is SO great that I can just add a packet to my water bottle and go, without the bother of brewing it.",POSITIVE
2660,B0016FY6H6,A14U2WTVE7B377,bunny,0,0,5,1280361600,Very refreshing!,"Just the right amount of blueberry flavor, and the tea itself is not overwhelming. I love that it has no added sweeteners, and really does not need them.<br />This is a perfect way to get more water and benefit from the antioxidants in the tea as well!",POSITIVE
2661,B0016FY6H6,A15D65M0NGF1T,Veebee,0,0,5,1275436800,Love it!,I drink this delicious tea almost every day.  I have yet to find anything like it on the market.,POSITIVE
2662,B0016FY6H6,AQ5UKHMH36LV9,M. Keeth,0,0,5,1275350400,Refreshing addition to water,Love this product!  It adds flavor to your water without all the nasty artificial sweetners.  Hope this product is here to stay!,POSITIVE
2663,B0016FY6H6,A34OXX5PQ1XEHB,va212atr,0,0,4,1275177600,Powdered Green Tea by Stash,"Powdered green tea with lemon & ginger provides quick daily source of antioxidant ingredients desired but in higher concentration and without the bother of brewing tea bags. Simply pour in water bottle, shake and be on your way.<br /><br />Product used to be available in local health food stores but is no longer carried. Much easier and more cost effective when bought in quantity on Amazon.",POSITIVE
2664,B0016FY6H6,AHVF60N50361W,Renee S. Rushing,0,0,4,1239753600,Refreshing flavor,"<a href=""http://www.amazon.com/gp/product/B0012BSMJM"">Stash Premium Green Iced Tea Powder, 12-Count Packets (Pack of 6)</a> Easy to mix and refreshing with ice.",POSITIVE
2665,B0016FY6H6,A32WSTQB6AVSBM,"L. Smith ""consumer""",0,0,5,1238716800,Just as expected,"I was looking for mint green tea I could carry with me to mix up while out and about. If that's what you want, then this product is perfect. I add a little extra water, but that's just my taste. So, if you're looking for mint green tea powder . . . look no further!",POSITIVE
2666,B0016FY6H6,A1R9YRTB6JQFWK,"Ginahmk ""Ginahmk""",0,0,5,1221696000,Great taste and convenient,"This has a great rich taste. Remember this is ground whole leaf, so the tea is stronger than you may expect.  Not overly sweet and dissolves readily.  I use it during workouts mixed with ice water in a Polar bottle.",POSITIVE
2667,B0016FY6H6,AHVF60N50361W,Renee S. Rushing,0,0,5,1219708800,Tea,"I liked the flavor and the ease to mix this tea.  I use a few packets and make a pitcher to keep in the fridge.  Very good COLD and needs NO sweetening as is lightly sweet already.  Doesn't look pretty, but DOES look like a healthy drink!  I liked it!",POSITIVE
2668,B0016FY6H6,A1CBNUBPZPWH5D,"Boston Lesbian ""Happily Married in Massachusetts""",3,5,4,1216339200,Refreshing summer beverage,"I purchased this item when it was on sale.  I wasn't certain if I'd like it but I've read so much about the health benefits of green tea I wanted to try it.  This is a nice, pleasant beverage. The flavor isn't too strong.  I add a packet of Splenda to make it a bit sweeter.  The powder dissolves easily in cold water.  The flavor is natural not fake.  I was impressed enough with it that I have signed up for auto-delivery.",POSITIVE
2669,B0016FY6H6,A32TI3XCI0KS2C,Derek Sargel,1,2,1,1319414400,waste of money,The tea was very weak and not that good. Now I have six boxes of tea I that no one in my family likes.,NEGATIVE
2670,B0016FY6H6,A1VQKT0EFQ3Q2K,"Susan ""smplocher""",1,2,5,1268352000,Great product - at last!,"LOVE this!  I dislike drinking plain water and have been looking for something easy that I could add to my s/s water bottle (gotta be good to the environment, right?)  The flavor is great, ease of convenience is wonderful and the hint of sweet is not overpowering at all.  I can drink my green tea with or without sweetener.  The only thing is if you want to drink green tea all day long, the calories WILL add up - I think each packet is 60 calories.  I drink 2 (32 oz) bottles of water a day so that would be 120 calories of sweetened drink a day.  But I will still give the product 5 stars because the product is fab.  I'd just pick something else if I'm going to pound water all day long (perhaps the blueberry green tea one which is NOT sweetened - it's excellent as well)  I'll use this for one bottle and a non-sweetened one for the other.  Best of both worlds.  Enjoy!",POSITIVE
2671,B0016FY6H6,A12RI7T2PXO4JQ,Sammirah,1,2,5,1261958400,Lightly sweet and cheeper than an Jamba Juice Matcha Shot!,I used to always go to Jamba Juice for the Match green tea shots...after trying this iced green tea powder I was hooked.  This flavor is lightly sweetend and the raspberry and pomegranate flavors are just subtle enough to not mask the true flavor of the green tea.  I don't mind the funny green color...after all it's green tea.,POSITIVE
2672,B0016FY6H6,A24NRU0P0TN907,"PenName ""Pen""",1,2,1,1211587200,Terrible,This iced tea is terrible. This is the first Stash product that I do not enjoy. It is not iced tea. It tastes more like powdered peppermint leaves.,NEGATIVE
2673,B0016FY6H6,AFWA3MAM1R45K,"Randee ""Randee""",0,1,1,1345939200,"Beware, if you have a corn allergy!!","The first ingredient in this mix, before the tea is even listed is maltodextrin.  If you suffer from a corn allergy, please do not forget to read the label & unwittingly drink this.  I have no idea why there is more maltodextrin in this product than the main product, the tea itself.  I realize this is not a review, let alone a ""helpful review"", as I did not describe the taste of the product or even review the product. I couldn't review this product, if I wanted too.  I want people with a corn allergy to be advised of the ingredients in the tea.  I didn't know how else to inform folks about the ingredients except for on the page with reviews.  I could not give the product more stars, as it contains more maltodextrin, than tea itself.",NEGATIVE
